"County","State","Age.Percent 65 and Older","Age.Percent Under 18 Years","Age.Percent Under 5 Years","Education.Bachelor's Degree or Higher","Education.High School or Higher","Employment.Nonemployer Establishments","Ethnicities.American Indian and Alaska Native Alone","Ethnicities.Asian Alone","Ethnicities.Black Alone","Ethnicities.Hispanic or Latino","Ethnicities.Native Hawaiian and Other Pacific Islander Alone","Ethnicities.Two or More Races","Ethnicities.White Alone","Ethnicities.White Alone	 not Hispanic or Latino","Housing.Homeownership Rate","Housing.Households","Housing.Housing Units","Housing.Median Value of Owner-Occupied Units","Housing.Persons per Household","Income.Median Houseold Income","Income.Per Capita Income","Miscellaneous.Foreign Born","Miscellaneous.Land Area","Miscellaneous.Language Other than English at Home","Miscellaneous.Living in Same House +1 Years","Miscellaneous.Manufacturers Shipments","Miscellaneous.Mean Travel Time to Work","Miscellaneous.Percent Female","Miscellaneous.Veterans","Population.2020 Population","Population.2010 Population","Population.Population per Square Mile","Sales.Accommodation and Food Services Sales","Sales.Retail Sales","Employment.Firms.Total","Employment.Firms.Women-Owned","Employment.Firms.Men-Owned","Employment.Firms.Minority-Owned","Employment.Firms.Nonminority-Owned","Employment.Firms.Veteran-Owned","Employment.Firms.Nonveteran-Owned"
"Schuyler County","IL","21.5499999999999","19.25","4.55","19.5","89.15","227","0.2","0.4","3.55","2.05","-0.5","0.649999999999999","95.2","93.4","78.35","2918","3438","81598","2.25","50247","12413","2.1","360.46","1.25","42.85","-1","12.2","47.45","670","7117","7544","17.3","-1","19481","269","59","188","11","245","23","215"
"Schuyler County","MO","19.6","25.45","7.35","11.2","86.75","179","0.3","0.25","0.15","1.4","-0.5","1","98.25","96.95","70.15","1626","2092","72400","2.75","38690","9929","1.35","767.944999999999","1.25","43.85","1441","13.3","50.65","269","4202","4431","14.4","-1","24179","149","35","107","-1","143","32","110"
"Schuyler County","NY","20.6","19.15","4.9","20.2","89.75","623","0.3","0.55","1.15","1.85","0","1.45","96.5","94.9499999999999","76.85","7504","9735","113750","2.375","49649","13838","1.9","330.414999999999","1.15","46.2","-1","12.6499999999999","49.9","1598","18191","18343","55.9","17456","70691","725","218","440","-1","695","107","560"
"Schuylkill County","PA","20","19.6","4.8","15.45","87.85","3320","0.3","0.6","3.45","4.4","0","1.2","94.4499999999999","91","75.4","59205","69540","97799","2.33","48645","13715","1.95","837.675","2.1","44.8","1699999.5","12.8","48.8499999999999","12302","144423","148289","190.4","62213","690953","4244","1220","2570","194","3872","491","3512"
"Scioto County","OH","17.7","21.8","5.75","14.95","83.1","1802","0.5","0.4","2.7","1.29999999999999","0","1.79999999999999","94.5","93.4","68.6","29653","34329","93000","2.495","38352","11858","0.9","770.015","0.149999999999999","42.1","595282.5","12.15","50.65","5684","75635","79499","130.3","56381","392009","2660","965","1436","95","2474","284","2246"
"Scotland County","MO","18.7","28.55","8.15","15.6","79.3","251","0.3","0.2","0.1","1","-0.5","1","98.3","97.4","78.2","1843","2358","91948","2.6","44554","13850","0.35","242.9","4.15","42.7","-1","9.4","50.65","273","4791","4843","11.1","959","19922","269","65","176","-1","251","41","209"
"Scotland County","NC","17.45","23.3","6.55","14.9","78.9","929","12.1","0.85","39.05","3.09999999999999","0.05","2.45","45.5","43.55","62.05","12987","15233","81300","2.58","33414","9524","2.2","515.09","1.5","42.55","492123","11.1","50.5999999999999","2426","34877","36157","113.4","21890","175856","1058","524","425","494","491","122","869"
"Scott County","AR","20.0499999999999","23.3","5.85","10.45","78.05","308","2.45","3.45","0.7","7.75","0","2.25","91.1","84.25","73.4","4135","5234","79202","2.58","36770","9140","3.19999999999999","650.31","1.2","42","148886.5","11.8999999999999","49.45","829","10267","11233","12.6","2330","25178","353","59","206","14","323","23","296"
"Scott County","IA","15.55","23.85","6.4","31.7","92.55","5330","0.4","2.7","7.75","6.65","0.1","2.95","86.1","80.4","69","67037","73982","153398","2.48","56959","16820","3.8","547.574999999999","2.8","43.6","3352264.5","8.9","50.95","12077","173028","165224","360.7","220121","1549367","6764","2687","3200","809","5666","608","5690"
"Scott County","IL","19.1","21.7","5.05","14.75","91.65","167","0.2","0.2","0.55","1.29999999999999","0.25","1","97.75","96.6","77.9","2026","2444","86050","2.51499999999999","53392","13523","0.75","328.635","0.199999999999999","45.7","-1","13.45","51.3499999999999","397","5078","5355","21.3","1337","19529","215","86","116","-1","209","29","179"
"Scott County","IN","16.45","22.75","5.85","11.75","80.95","578","0.35","0.75","0.45","2.15","0.1","0.95","97.4","95.6999999999999","72.6","8941","10572","102198","2.63","45799","11822","1.2","380.094999999999","1.1","42.5","433033","12.25","50.9","1590","24048","24181","127","-1","120089","737","197","422","-1","659","86","605"
"Scott County","KS","19","26.1","6.15","24.25","85.4","224","1.2","0.95","0.7","17.9","0.15","0.95","96","79.3","71.65","2046","2211","120499","2.37","58009","14657","10.45","1978.32","6.29999999999999","41.8","-1","5.8","49.55","251","5113","4936","6.9","-1","28400","197","44","77","-1","176","-1","146"
"Scott County","KY","11.55","25.45","6.65","28.15","89.5","1751","0.35","1.25","5.65","4.25","0","1.9","90.8","87.15","71","19270","21797","175400","2.59499999999999","66354","16397","3.25","411.885","2","40.85","5422121.5","10.2","50.8","3310","54218","47173","167.4","44870","286655","2063","785","1010","146","1844","173","1787"
"Scott County","MN","10.3","27.95","7","38.95","94.65","5615","1.1","6.3","4.5","5.05","0.1","2.3","85.75","81.5","83.8","47553","50951","272048","2.895","94131","21077","9.05","472.045","6.19999999999999","44.3","1150728.5","12.55","50.2","6374","145300","129928","364.5","290579","668531","5666","2024","2879","545","4961","344","5126"
"Scott County","MO","17.55","23.95","6.7","15.45","82.65","1163","0.35","0.5","11.8999999999999","2.3","0.05","1.79999999999999","85.4","83.5","67.95","15199","17182","102900","2.525","42394","12458","1","655.93","0.85","41.6","423833","9.95","51.45","2872","38483","39191","93.3","26375","207839","1439","437","752","128","1229","218","1115"
"Scott County","MS","14.55","26.65","7.8","10.5","73.15","809","0.7","0.55","38.35","11.3","0.45","1.35","58.6","49.7","74.9","9935","11643","69950","2.82","34738","11099","7.15","762.065","5.3","45.3","-1","12.5","51.05","1213","28227","28264","46.4","13184","121880","908","353","440","305","569","101","758"
"Scott County","TN","16.4","24.3","6.19999999999999","9.75","77.4","671","0.35","0.3","0.3","0.9","0","1","98.1","97.25","73.75","8434","9951","90248","2.58","33630","10424","0.4","482.49","0","43.9","56832.5","13.45","50.8499999999999","1289","21921","22228","41.8","7175","76670","758","146","497","-1","731","107","620"
"Scott County","VA","23.2","18.35","4.44999999999999","12.1","78.15","443","0.3","0.2","0.85","1.4","0.1","0.8","97.75","96.6","77.2","9233","11916","92899","2.365","39087","11447","1","267.265","0.35","44.85","243390","14.1499999999999","49.8","1501","21982","23177","43.3","-1","105272","575","194","323","-1","539","11","533"
"Scotts Bluff County","NE","18.65","24.6","6.69999999999999","21.45","87.55","1277","3.25","0.85","1.05","23.45","0.1","1.5","93.2","72.6","67.3","14711","16356","115350","2.425","46594","13988","4.05","746.829999999999","5.44999999999999","41.55","135365","6.65","51.5","2612","36276","36970","50","-1","-1","1532","446","725","212","1229","134","1283"
"Screven County","GA","18.15","21.95","6.35","14.2","81.2","485","0.45","0.6","41.35","2.1","0","1.35","56.35","54.95","72.15","5132","6734","79100","2.69","37344","11105","1.04999999999999","594.625","0.75","44.95","86688.5","15.1499999999999","50.75","946","14076","14593","22.6","-1","37244","494","209","233","182","296","29","425"
"Scurry County","TX","14.55","25.15","7.1","15.3","77.4","551","1.29999999999999","0.8","5.3","40.05","0.1","1.65","90.9","53.45","73.55","5891","7208","86351","2.575","50918","12275","6.6","452.22","12.6499999999999","43.65","21501","7.44999999999999","45.95","930","17130","16921","18.7","14720","121145","647","146","374","92","512","83","464"
"Searcy County","AR","24.8","19.9","5.05","11.95","77.9499999999999","389","1.5","0.3","0.4","2.45","0","2.5","95.25","93.15","75.7","3311","4919","94298","2.39","33608","10202","0.9","685.079999999999","-0.1","43.65","-1","13","49.75","715","7881","8195","12.3","-1","24887","344","98","206","11","317","26","293"
"Sebastian County","AR","15.45","24.25","6.75","20.25","83.15","4448","2.34999999999999","4.6","6.9","14.1","0.25","3.59999999999999","82.35","69.9","60.8","50260","56718","118799","2.49","43348","12980","9.25","469.265","7.05","40.8","2578241.5","9","51.05","9359","127286","125744","236.4","121052","972233","5507","1655","2957","812","4268","599","4349"
"Sedgwick County","CO","25.75","19.95","4.8","17.25","86.9","95","1.1","1.4","0.7","15.7","0.1","2.15","94.5","81","70","955","1420","89248","2.415","41685","13763","3.05","691.31","3.05","42.75","-1","10.25","50.15","209","2375","2379","4.3","719","14039","80","-1","38","-1","65","-1","62"
"Sedgwick County","KS","13.85","25.95","7.15","29.7999999999999","89.1","16532","1.35","4.5","9.4","14.45","0.1","3.75","80.95","68.25","63.9","194940","218338","132349","2.57","53192","14762","8.5","794.065","6.85","41.05","7773549","9.15","50.5","34060","516312","498365","499.6","514877","3600752","19823","6746","10154","3149","15788","1778","16604"
"Seminole County","FL","15.15","21.1","5.2","37.3","93.05","23183","0.45","4.55","12.6499999999999","20.85","0.1","2.7","79.6","61.25","67.55","160597","189908","213448","2.75","62471","17585","12.95","368.945","11.2","41.75","783771.5","13.25","51.6","29043","456685","422718","1367","380555","3486011","23345","8576","12074","6599","15911","2207","20138"
"Seminole County","GA","22.5","21.3","5.4","14.2","83.6","275","0.25","0.8","33.05","3.25","0","1.45","64.35","61.8499999999999","71.15","3338","4797","76150","2.535","31937","14804","1.04999999999999","500.64","0.199999999999999","45.6","-1","12.8499999999999","52","656","8914","8729","37.1","-1","36515","371","212","113","122","233","32","305"
"Seminole County","OK","17.7","25","6.4","14.2","83.3","665","19.6","0.4","4.44999999999999","4.9","0.1","7.7","67.75","64.85","70.95","9324","11691","72450","2.63","36594","10331","1.55","773.565","1.95","42.55","64874","11.2","50.95","1922","24491","25482","40.3","11804","116732","926","323","416","128","749","101","716"
"Seneca County","NY","18.5","20.05","5.1","20.15","84.8","950","0.45","0.8","5.4","3.4","0","1.65","91.7","89.05","74.2","13495","16321","100748","2.355","51080","14120","2.25","166.79","3.15","43","337094.5","10.35","47.65","2690","34350","35251","108.9","17654","244937","1142","278","707","29","1022","191","857"
"Seneca County","OH","17.45","22","5.35","16.05","90.55","1451","0.3","0.75","2.65","5.1","0","2.05","94.3","89.8","72.35","21651","24049","102199","2.44","48132","13547","1.54999999999999","521.204999999999","1.45","42.15","631300.5","10.45","50","4162","55369","56745","103","26687","293258","1745","641","797","71","1565","152","1454"
"Sequatchie County","TN","20","21.2","5.3","14.3","81.05","530","0.55","0.45","0.75","3.55","0.1","1.45","96.8","93.75","74.2","5574","6455","130898","2.58","42902","11522","1.7","239.665","1","44.8","-1","16.6","50.65","1062","15265","14112","53.1","-1","51992","557","158","332","50","494","80","428"
"Sequoyah County","OK","17.85","23.65","6.05","13.85","81.3","1478","21.9","0.7","1.9","4.05","0.1","9.65","65.75","63.25","71.7","15549","19162","91800","2.66","38046","10190","1.55","838.545","1.5","42.05","-1","12","50.65","3060","40320","42391","63","-1","193835","1550","455","827","428","1043","104","1382"
"Sevier County","AR","14.25","28.7","7.6","10.7","71.4","455","3.45","0.55","4.35","33.5","0.8","2.5","88.4","57.3","70.5","5814","6939","76549","2.915","41426","11159","16.65","620.535","15.8","45.5","-1","12.7","50.0999999999999","983","16634","17058","30.2","5123","95243","518","137","299","74","419","86","401"
"Sevier County","TN","19","20.75","5.45","16.2","83.65","4115","0.6","1.2","1.29999999999999","6","0.05","1.4","95.4","90.1","68.1","37010","57495","167449","2.515","46628","12641","5.2","488.659999999999","2.95","42.65","131616","12.4","50.9","6885","96745","89889","151.7","416345","780545","4577","1481","2657","260","4181","365","3968"
"Sevier County","UT","16.1","29.5499999999999","7.2","17.45","90.25","755","1.55","0.4","0.449999999999999","5.2","0.2","1.29999999999999","96.15","91.8","78.55","7254","8741","158099","2.83","50513","11756","2.2","954.79","2.55","41.65","22564","8.15","49.05","1191","21145","20802","10.9","13451","165914","758","215","371","32","695","65","659"
"Seward County","KS","9.45","31.6","9.45","11.8","64.8","647","1.6","3","4.4","61.1","0.2","1.9","88.9","30.9","65.3","7375","8188","97650","3.01499999999999","49738","10376","31.4","534.94","28.9499999999999","41.45","-1","7.25","48.65","660","22715","22952","35.9","20210","158567","917","227","503","245","614","107","734"
"Seward County","NE","16.9","23.4","5.9","27.5","92.95","674","0.45","0.5","0.65","2.45","0","1.29999999999999","97","94.9","72.6","6381","7129","155398","2.445","64910","16019","1.35","501.255","1.15","41.65","288392.5","10.25","48.8499999999999","1041","17378","16750","29.3","9290","52814","698","149","326","-1","653","77","575"
"Shackelford County","TX","19.85","23.15","5.65","27.95","86.75","251","0.8","0.45","1.6","11.4","0.1","1.7","95.35","85.35","77.35","1382","1770","78800","2.385","47106","12425","3.9","456.645","3.05","42.2","-1","10.25","51.15","215","3226","3378","3.7","-1","8063","251","56","134","-1","239","14","209"
"Shannon County","MO","21.1","21.75","5.5","13.05","80.5","383","1.2","0.3","0.45","1.9","0","2.55","95.5","93.85","75.75","3142","4148","102599","2.605","32698","8693","0.35","795.735","0.05","41.5","25536","12.15","50.15","701","7681","8441","8.4","1691","14216","428","119","224","17","401","29","389"
"Shannon County","SD","6.8","38.1","11.7","11.8","78.8","-1","92.2","0.1","0.2","3.7","0","1.6","5.9","5.2","52.5","2867","3580","19900","4.7","25648","-1","0","285.39","-1","-1","-1","-1","51.6","679","14218","13586","6.5","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"Sharkey County","MS","18.05","25.0499999999999","6.75","20.3","77.4","191","0.2","0.449999999999999","70.3","2","-0.5","0.8","28.35","27","64.25","1737","2140","64651","2.59499999999999","32260","9977","0.6","221.34","-0.449999999999999","46.95","-1","11.4","53","219","4224","4916","11.4","-1","15770","203","95","92","113","77","20","167"
"Sharp County","AR","26.0499999999999","20.45","5.35","10.6","83.25","593","1.05","0.5","0.9","2.35","0.05","2","95.5","93.4","78.6","7233","9860","77250","2.34499999999999","32766","10709","1.1","499.29","0.05","41.3","-1","10.6","50.7","1966","17086","17264","28.6","6566","76280","722","245","386","17","692","80","599"
"Shasta County","CA","20.15","21.6","5.8","20.5","89.75","5972","3.15","3.05","1.15","9.95","0.2","4.4","88.05","80.05","64.1","70078","78266","236149","2.505","49658","14858","5.35","2105.44","3.65","42.45","255935","9.75","50.95","15788","180977","177223","46.9","142766","1253531","6668","2078","3533","875","5339","710","5483"
"Shawano County","WI","20.7","21.65","5.4","15.5","90.45","1238","8.3","0.5","0.5","2.75","0.05","2.15","88.45","86.75","76.4499999999999","17125","20849","133299","2.375","51545","14666","1.29999999999999","446.03","0.899999999999999","44.75","316610","11.3","49.8","3217","41231","41949","47","-1","198569","1685","314","1013","77","1529","122","1445"
"Shawnee County","KS","17.45","23.8","6.35","29.75","91.25","4808","1.4","1.5","8.65","12.2","0.1","4.05","84.3","74.15","64.4","72428","79844","126399","2.395","52606","15485","4.35","410.38","3.65","42.45","1294141.5","8.5","51.55","14437","178655","177934","327.1","-1","1182161","6572","2189","3434","713","5498","599","5444"
"Sheboygan County","WI","17.35","22.35","5.55","23.75","91.9","2723","0.55","5.44999999999999","2.05","6.35","0.1","1.54999999999999","90.35","84.55","70.9","47023","51015","155999","2.385","56808","15752","5.4","255.135","4.3","43.6","3673083.5","8.6","49.7","7548","116661","115507","225.9","94376","700010","3500","1040","1847","197","3131","278","2954"
"Shelby County","AL","14.5","23.7999999999999","5.8","41.5999999999999","91.95","9179","0.4","2.25","12.7","5.9","0.05","1.35","83.25","77.85","79.75","76886","86315","202450","2.64","73282","19274","5.8","666.115","3.59999999999999","42.9","850020","13.95","51.45","13322","214839","195085","248.5","167210","1283690","9332","2966","5249","1316","7694","1016","7826"
"Shelby County","IA","22.75","22.6","5.4","20.2","91.65","479","0.45","0.5","0.85","2.8","0.1","0.9","97.2","94.85","77.6","5059","5576","112950","2.3","53391","16349","1.95","533.464999999999","0.95","45.05","88154.5","8.95","50.5999999999999","933","11849","12167","20.6","-1","87650","653","173","347","-1","620","53","533"
"Shelby County","IL","21.9","21.25","5.4","15.6","91.05","638","0.25","0.3","0.4","1.1","0","0.85","98.2","97.2","81.1","9090","10551","91299","2.395","50068","13514","0.55","774.43","-0.1","44.8","-1","11.85","50.4","1873","21520","22363","29.5","7103","77510","824","260","440","-1","806","62","680"
"Shelby County","IN","16.55","22.85","5.85","16.75","86.4499999999999","1424","0.3","0.8","1.29999999999999","4.15","0.15","1.2","96.2","92.55","72.1999999999999","17495","19295","129098","2.5","55922","14789","2.45","734.81","1.6","43.65","1350356","11.65","50.45","3206","44816","44436","108.1","31307","251201","1799","545","1019","47","1688","107","1574"
