County,State,Age.Percent 65 and Older,Age.Percent Under 18 Years,Age.Percent Under 5 Years,Education.Bachelor's Degree or Higher,Education.High School or Higher,Employment.Nonemployer Establishments,Ethnicities.American Indian and Alaska Native Alone,Ethnicities.Asian Alone,Ethnicities.Black Alone,Ethnicities.Hispanic or Latino,Ethnicities.Native Hawaiian and Other Pacific Islander Alone,Ethnicities.Two or More Races,Ethnicities.White Alone,Ethnicities.White Alone	 not Hispanic or Latino,Housing.Homeownership Rate,Housing.Households,Housing.Housing Units,Housing.Median Value of Owner-Occupied Units,Housing.Persons per Household,Income.Median Houseold Income,Income.Per Capita Income,Miscellaneous.Foreign Born,Miscellaneous.Land Area,Miscellaneous.Language Other than English at Home,Miscellaneous.Living in Same House +1 Years,Miscellaneous.Manufacturers Shipments,Miscellaneous.Mean Travel Time to Work,Miscellaneous.Percent Female,Miscellaneous.Veterans,Population.2020 Population,Population.2010 Population,Population.Population per Square Mile,Sales.Accommodation and Food Services Sales,Sales.Retail Sales,Employment.Firms.Total,Employment.Firms.Women-Owned,Employment.Firms.Men-Owned,Employment.Firms.Minority-Owned,Employment.Firms.Nonminority-Owned,Employment.Firms.Veteran-Owned,Employment.Firms.Nonveteran-Owned
Colfax County,NM,26.78333333333333,18.083333333333332,4.633333333333333,21.383333333333333,87.93333333333334,659,2.85,0.75,0.9,49.16666666666667,0.2,2.1,93.18333333333332,47.0,70.48333333333333,5804,10307,106850,2.038333333333333,36544,20029,3.4000000000000004,3270.2799999999997,19.833333333333336,69.08333333333333,-1.0,13.916666666666664,49.18333333333334,1200,12440,13750,3.7,55864,126299,969,264,494,254,654,104,694
Colleton County,SC,20.35,22.583333333333332,6.083333333333333,14.616666666666667,85.3,2614,0.8833333333333333,0.48333333333333334,37.3,3.2666666666666666,0.08333333333333333,1.7666666666666666,59.56666666666667,57.083333333333336,74.81666666666668,15045,20157,90315,2.466666666666667,35808,17814,2.2333333333333334,926.9000000000001,2.5000000000000004,77.83333333333333,114820.66666666666,26.583333333333332,52.016666666666666,2908,38461,38892,36.8,54659,340279,2879,1119,1554,834,1959,379,2394
Collier County,FL,32.31666666666666,17.05,4.383333333333333,35.61666666666667,86.88333333333333,36539,0.5,1.5666666666666667,7.283333333333333,28.283333333333335,0.1,1.1833333333333333,89.36666666666666,62.550000000000004,73.43333333333334,139642,219080,344215,2.5816666666666666,67348,37969,24.98333333333333,1718.5033333333333,27.91666666666667,69.66666666666666,506236.5,20.416666666666664,50.71666666666667,27948,371252,321520,160.9,1172069,4420119,33889,11389,18479,9119,23674,3529,28779
Collin County,TX,11.033333333333333,25.866666666666667,6.166666666666666,51.8,93.73333333333333,84479,0.7,15.733333333333334,10.683333333333334,15.433333333333334,0.1,2.75,70.11666666666666,55.983333333333334,65.53333333333333,332592,379772,297100,2.8316666666666666,94552,37119,20.51666666666667,756.3483333333334,23.75,70.75,7210718.166666666,23.916666666666668,50.81666666666666,42073,1034591,782341,930.0,1576919,12186599,68339,23819,36199,20689,45419,5819,59689
Collingsworth County,TX,18.75,25.55,6.0,19.983333333333334,74.75,189,3.0833333333333335,0.5,6.316666666666667,33.733333333333334,-0.8333333333333333,2.0,88.08333333333334,57.88333333333333,75.83333333333333,1059,1604,54570,2.765,39531,21399,9.333333333333334,864.1266666666668,19.333333333333332,75.33333333333333,-1.0,10.75,51.016666666666666,179,2717,3057,3.3,1034,13154,159,79,69,44,99,-1,134
Colonial Heights city,VA,20.349999999999998,22.85,6.266666666666667,24.666666666666668,91.03333333333333,-1,0.35,4.05,15.066666666666666,5.800000000000001,0.11666666666666668,2.95,76.21666666666667,72.88333333333333,63.08333333333333,7032,1303,173300,2.4516666666666667,53930,23634,6.949999999999999,6.1,8.416666666666668,68.58333333333333,-1.0,20.083333333333336,53.8,1730,18096,17411,2315.3,83239,636044,1329,354,724,194,994,124,1054
Colorado County,TX,22.283333333333335,22.983333333333334,6.116666666666667,20.316666666666666,82.94999999999999,1619,1.0833333333333335,0.7166666666666667,12.666666666666666,30.3,0.1,1.7833333333333332,83.66666666666667,56.03333333333334,81.55000000000001,7559,10756,121930,2.753333333333333,51321,24624,9.733333333333334,870.3816666666667,17.833333333333336,76.16666666666666,463813.1666666666,19.749999999999996,49.65,1119,20584,20874,21.7,27844,213749,1734,379,1014,464,1209,264,1304
Colquitt County,GA,15.750000000000002,25.8,6.8,12.850000000000001,74.26666666666667,2479,1.2333333333333334,0.9166666666666667,23.7,19.383333333333333,0.18333333333333335,1.2833333333333334,72.76666666666667,55.68333333333333,63.53333333333333,15578,18676,85250,2.868333333333333,35774,17104,10.066666666666666,1115.54,14.75,69.66666666666666,633395.6666666666,18.666666666666668,50.56666666666667,2417,45932,45498,83.6,-1,383369,3209,1274,1719,1139,1964,334,2679
Columbia County,AR,17.516666666666666,20.76666666666667,5.716666666666667,19.71666666666667,85.81666666666668,1084,0.5833333333333333,0.9,35.7,2.783333333333333,0.0,1.3,61.35,59.483333333333334,70.15,8714,11672,81400,2.5466666666666664,36013,17654,1.9,770.2016666666666,2.5000000000000004,70.58333333333334,502334.8333333334,14.166666666666666,51.75,1363,22993,24552,32.1,25624,164184,1369,474,659,199,1094,89,1189
Columbia County,FL,18.96666666666667,21.55,5.816666666666666,14.633333333333333,85.51666666666667,3554,0.5833333333333333,1.0166666666666666,18.666666666666664,6.516666666666667,0.1,1.8833333333333333,77.75,72.01666666666667,71.30000000000001,24874,29134,121615,2.6066666666666665,45090,20229,3.8166666666666664,752.5600000000001,5.5,67.41666666666666,207536.5,20.5,48.2,7234,69387,67531,84.7,88834,679939,3809,1194,2059,529,3049,444,3089
Columbia County,GA,13.633333333333333,25.25,6.3,36.016666666666666,92.46666666666667,9309,0.4,4.283333333333333,18.483333333333334,6.949999999999999,0.2,3.2333333333333334,73.4,67.91666666666667,79.4,46675,58755,197900,3.1333333333333333,80166,28814,7.05,359.97166666666664,7.75,73.33333333333334,1686385.6666666665,22.000000000000004,51.18333333333334,16745,153217,124053,427.6,127674,1317139,7949,3059,4164,2009,5764,979,6569
Columbia County,NY,23.816666666666666,17.25,4.216666666666667,31.950000000000003,89.78333333333333,5319,0.3,1.9666666666666668,5.283333333333333,4.916666666666667,0.1,2.25,90.1,86.26666666666667,73.48333333333333,25020,33553,231600,2.33,65211,31889,6.533333333333333,1078.475,5.749999999999999,75.58333333333334,385534.8333333334,21.75,49.96666666666667,4202,61662,63096,99.4,60544,624039,6209,1794,3714,379,5584,749,5154
Columbia County,OR,18.85,21.066666666666666,5.266666666666667,18.433333333333334,91.01666666666667,2389,1.4833333333333334,1.0833333333333335,0.7666666666666667,5.433333333333333,0.2,3.85,92.51666666666667,88.05,75.15,19569,21444,256280,2.5866666666666664,61038,26569,2.866666666666667,674.995,2.75,69.25,381889.8333333334,28.083333333333332,49.96666666666667,4970,52064,49351,75.1,35714,265059,2524,884,1069,144,2259,229,2054
Columbia County,PA,19.616666666666667,17.583333333333332,4.35,22.53333333333333,89.91666666666666,2799,0.2833333333333333,1.2,2.0166666666666666,2.9333333333333336,0.08333333333333333,1.1666666666666665,95.33333333333333,93.06666666666666,69.26666666666667,26345,30285,148915,2.333333333333333,49592,22319,2.15,512.2183333333334,2.0833333333333335,73.66666666666666,1344479.0,18.833333333333336,51.86666666666667,4304,65127,67295,139.3,91044,754024,3824,964,2309,99,3514,464,3124
Columbia County,WA,28.183333333333334,18.166666666666668,4.533333333333333,24.200000000000003,90.35,184,1.7666666666666666,1.2833333333333332,0.6833333333333333,7.633333333333334,1.7166666666666666,2.9,91.64999999999999,85.16666666666667,68.85000000000001,1771,2165,174150,2.2150000000000003,51604,30459,6.533333333333334,723.6916666666666,7.25,70.91666666666666,-1.0,15.833333333333332,51.0,398,3960,4078,4.7,2624,25409,309,159,114,39,259,-1,289
Columbia County,WI,18.03333333333333,21.233333333333334,5.4,22.96666666666667,92.51666666666667,3169,0.7833333333333333,0.7666666666666667,1.6666666666666665,3.566666666666667,0.1,1.2833333333333334,95.41666666666666,92.5,74.60000000000001,23880,26889,189915,2.328333333333333,66322,29149,2.5,637.775,4.25,73.0,2108771.5,22.083333333333332,48.95,3954,58175,56833,74.2,131654,662694,4344,904,2339,64,4079,469,3504
Columbiana County,OH,20.716666666666665,20.316666666666666,5.216666666666667,14.516666666666667,88.16666666666667,5014,0.2,0.31666666666666665,2.5,1.8333333333333333,0.0,1.65,95.26666666666667,93.81666666666666,73.35,41630,46817,107165,2.4000000000000004,47335,22054,1.1166666666666667,562.8033333333333,2.0,73.75,1202624.8333333333,21.083333333333336,49.349999999999994,8557,102516,107841,202.7,85774,938644,6269,2079,3394,89,5999,524,5519
Columbus County,NC,20.116666666666667,20.966666666666665,5.25,13.533333333333333,82.36666666666667,2919,3.75,0.48333333333333334,30.583333333333336,5.483333333333333,0.1,1.8666666666666667,63.233333333333334,59.3,72.33333333333333,21613,26338,88165,2.4699999999999998,37316,18839,2.75,882.2616666666667,4.833333333333334,73.25,750776.5,22.333333333333336,50.45,3722,51678,58098,62.0,43539,460934,3659,1074,2159,684,2819,414,2974
Colusa County,CA,14.6,27.25,6.983333333333333,14.8,70.98333333333333,874,2.7666666666666666,1.6333333333333333,1.2833333333333334,60.016666666666666,0.6,2.6333333333333333,91.18333333333332,34.53333333333333,61.38333333333333,7163,8093,251265,2.9616666666666664,58193,22439,26.383333333333333,1083.5816666666667,42.916666666666664,73.0,395432.3333333334,21.25,49.016666666666666,881,21769,21419,18.6,81504,106569,944,254,449,329,544,44,784
Comal County,TX,18.15,22.6,5.7,36.21666666666666,92.06666666666666,13059,0.8833333333333333,1.3333333333333333,2.6333333333333333,27.85,0.1,1.95,93.10000000000001,66.91666666666667,75.10000000000001,49794,61397,269415,2.7233333333333336,77584,32489,6.2,562.0516666666667,14.833333333333332,71.58333333333333,800251.5,26.33333333333333,50.53333333333333,13510,155199,108472,193.9,254099,1578739,9834,3314,5089,1944,7404,1139,8089
Comanche County,KS,25.066666666666666,24.183333333333334,5.7666666666666675,17.316666666666666,93.60000000000001,144,1.0166666666666668,0.4666666666666667,0.4666666666666667,7.416666666666667,0.18333333333333335,1.8333333333333333,96.05,89.5,78.91666666666666,761,1031,67600,2.2383333333333333,52245,25294,0.8333333333333335,834.6983333333333,2.5000000000000004,77.66666666666667,-1.0,9.666666666666666,51.266666666666666,110,1734,1891,2.4,1274,15609,189,24,79,-1,184,29,154
Comanche County,OK,12.583333333333334,23.616666666666667,6.983333333333333,21.816666666666666,89.83333333333333,4214,6.633333333333334,2.783333333333333,17.383333333333333,13.35,0.7,6.7,65.81666666666666,56.11666666666667,53.68333333333334,43081,51646,122450,2.615,51136,22039,5.55,959.1499999999999,7.166666666666668,59.91666666666666,-1.0,14.250000000000002,48.083333333333336,15942,121778,124098,116.1,183739,1173159,5244,1699,2634,1179,3739,789,3994
Comanche County,TX,24.15,22.26666666666667,5.85,20.066666666666666,83.08333333333333,929,1.2833333333333334,0.6333333333333333,1.0833333333333335,28.383333333333333,0.08333333333333333,1.4333333333333333,95.56666666666668,69.01666666666667,79.5,5432,7410,99780,2.4650000000000003,50600,22269,7.733333333333333,880.2966666666666,18.166666666666668,77.33333333333333,-1.0,20.333333333333332,50.31666666666667,956,13585,13974,14.9,-1,115104,854,209,404,104,674,79,699
Concho County,TX,23.700000000000003,17.316666666666666,4.566666666666666,12.633333333333333,68.45,199,0.8500000000000001,1.5666666666666664,2.2666666666666666,38.3,0.016666666666666677,1.3166666666666667,93.9,57.2,75.85,902,1661,97265,2.5566666666666666,48156,17849,26.96666666666667,1484.3733333333334,29.25,67.0,-1.0,19.416666666666664,44.016666666666666,222,3430,4087,4.2,-1,14274,114,-1,74,-1,89,-1,79
Concordia Parish,LA,17.366666666666667,23.85,6.5,13.633333333333333,79.2,984,0.4666666666666667,0.38333333333333336,39.949999999999996,1.6166666666666667,0.0,0.9666666666666667,58.233333333333334,56.9,65.43333333333332,7242,9642,79665,2.485,31917,15909,1.4500000000000002,720.0516666666666,2.1666666666666665,71.83333333333334,66404.0,20.833333333333332,49.11666666666667,967,18986,20822,29.9,14904,229484,1309,369,694,309,924,79,1094
Conecuh County,AL,22.983333333333334,20.65,5.333333333333333,12.133333333333333,83.13333333333333,609,0.5666666666666667,0.18333333333333335,46.11666666666667,2.216666666666667,0.0,1.3666666666666667,51.849999999999994,50.516666666666666,76.6,4629,7195,79100,2.6933333333333334,35638,16474,0.8500000000000001,767.6783333333333,0.16666666666666652,80.41666666666667,66426.5,23.083333333333332,52.233333333333334,666,11780,13228,15.6,5194,113664,694,249,364,194,469,64,599
Conejos County,CO,19.48333333333333,25.516666666666666,6.166666666666666,20.683333333333334,87.1,529,3.95,0.8500000000000001,0.95,51.766666666666666,0.2,2.3,91.75,45.333333333333336,79.05000000000001,3169,4448,118700,2.5483333333333333,35821,17199,2.0166666666666666,1156.6183333333333,24.416666666666664,74.66666666666666,-1.0,19.083333333333332,49.95,537,7595,8256,6.4,3289,29939,629,164,364,319,294,39,534
Contra Costa County,CA,15.950000000000001,22.566666666666666,5.633333333333333,41.83333333333333,89.38333333333333,83979,1.0,17.983333333333334,9.516666666666666,25.866666666666667,0.6,5.3500000000000005,65.46666666666667,43.18333333333334,65.9,391615,416717,588830,2.8600000000000003,96221,40144,25.083333333333332,913.1566666666666,29.666666666666664,72.83333333333333,28067671.5,32.083333333333336,51.13333333333333,48719,1156829,1049025,1465.2,1383319,9873219,77569,28579,39764,29859,44499,6074,68279
Converse County,WY,16.683333333333334,24.45,6.4,17.55,91.01666666666667,924,1.2166666666666666,0.5166666666666666,0.75,8.283333333333333,0.1,1.7333333333333334,95.68333333333334,88.45,74.11666666666667,5441,6664,202400,2.5516666666666667,68688,28074,1.8666666666666667,3545.566666666667,6.916666666666666,71.41666666666667,-1.0,21.75,48.916666666666664,1375,13812,13833,3.3,-1,117879,1129,399,579,39,1029,179,874
Conway County,AR,19.466666666666665,22.683333333333334,5.983333333333333,15.45,86.58333333333333,1149,0.8833333333333333,0.43333333333333335,11.4,4.0,0.0,2.4333333333333336,84.83333333333333,81.41666666666667,68.41666666666666,8279,9855,104015,2.5033333333333334,41535,20964,2.3166666666666664,498.89,2.5000000000000004,71.66666666666667,320331.5,20.666666666666664,50.81666666666666,1709,20778,21273,38.5,11604,239679,1114,394,564,119,949,109,944
Cook County,GA,16.45,25.266666666666666,6.533333333333333,13.316666666666666,78.38333333333333,969,0.4,0.7166666666666667,27.883333333333333,6.016666666666667,0.1,1.45,69.46666666666667,64.23333333333333,67.56666666666668,6233,7446,86765,2.7283333333333335,40705,16769,2.65,308.88333333333327,3.75,73.83333333333333,168205.6666666667,21.333333333333336,51.93333333333334,1047,17224,17212,75.8,-1,113864,1169,374,669,214,909,154,984
Cook County,IL,14.733333333333333,21.76666666666667,6.083333333333333,38.11666666666667,86.66666666666666,410829,0.7166666666666667,7.783333333333333,23.9,25.5,0.1,1.9666666666666668,65.46666666666667,42.166666666666664,57.13333333333333,1965645,2199206,244030,2.5999999999999996,62973,31289,21.1,863.6700000000001,29.25,72.66666666666667,66272483.16666667,27.666666666666668,51.416666666666664,165645,5270691,5194675,5495.1,12127584,52306129,458069,180774,242729,180309,265929,32219,412874
Cook County,MN,28.46666666666667,15.3,4.083333333333333,39.9,96.71666666666667,624,8.666666666666666,0.95,1.2666666666666666,2.3166666666666664,0.016666666666666677,2.85,86.23333333333333,84.8,76.26666666666667,2674,6200,240170,1.9683333333333333,56560,27659,4.6000000000000005,1337.7366666666667,5.5,71.16666666666666,10384.0,11.833333333333334,50.16666666666667,410,5538,5176,3.6,39029,55549,774,154,504,19,704,19,669
Cooke County,TX,18.65,23.700000000000003,6.666666666666667,20.666666666666664,85.71666666666667,3014,1.4,1.0166666666666666,3.533333333333333,18.583333333333332,0.1,1.95,92.1,74.80000000000001,69.33333333333333,15201,17010,153765,2.5766666666666667,58512,25584,8.733333333333334,790.315,12.166666666666666,69.66666666666666,833101.5,20.666666666666664,50.15,2540,41181,38437,43.9,51299,452844,3264,964,1739,554,2514,299,2769
Cooper County,MO,18.0,21.616666666666667,5.666666666666667,21.483333333333334,88.23333333333333,909,0.5833333333333333,0.6666666666666666,7.066666666666666,2.0166666666666666,0.1,2.4833333333333334,89.18333333333332,87.8,72.71666666666667,6428,7483,130715,2.4966666666666666,51607,19964,1.0833333333333335,584.3916666666667,2.1666666666666665,71.41666666666667,-1.0,22.416666666666668,47.8,1267,17185,17601,31.2,-1,251034,884,239,339,29,804,104,694
Coos County,NH,23.8,16.366666666666667,4.033333333333333,18.05,87.41666666666666,1889,0.5,0.6,0.8666666666666667,1.8666666666666667,0.0,1.4833333333333334,96.48333333333333,94.9,70.75,13896,21643,128085,2.1416666666666666,46260,22824,3.283333333333333,1569.2016666666666,8.583333333333334,71.16666666666666,157755.66666666666,17.666666666666664,47.666666666666664,3015,31333,33055,18.4,67529,472184,2669,684,1524,79,2484,394,2129
Coos County,OR,26.083333333333332,18.333333333333336,4.816666666666666,17.833333333333336,88.66666666666666,3159,2.9833333333333334,1.2833333333333334,0.6,6.666666666666666,0.2833333333333333,4.366666666666667,90.48333333333333,85.06666666666668,65.93333333333334,26862,31203,194580,2.3266666666666667,43865,22984,3.3666666666666667,1462.7383333333332,4.333333333333333,69.91666666666666,263111.5,15.75,50.61666666666667,7478,64520,63043,39.5,105189,621504,3654,1069,1904,324,3129,479,2829
Coosa County,AL,23.166666666666668,16.716666666666665,4.383333333333333,12.3,79.16666666666667,354,0.6,0.2,31.049999999999997,2.55,0.2,1.3666666666666667,66.68333333333334,65.05,79.83333333333334,4111,6603,82515,2.545,38702,19744,0.7166666666666666,621.43,0.4166666666666665,74.08333333333333,-1.0,23.833333333333336,49.916666666666664,934,10471,11539,17.7,-1,31584,379,129,229,69,299,19,354
Copiah County,MS,17.816666666666666,22.85,5.983333333333333,14.333333333333334,80.1,1699,0.2833333333333333,0.4,51.81666666666666,3.2166666666666663,0.0,1.0833333333333335,46.43333333333333,44.06666666666666,77.05,9497,12333,91680,2.9133333333333336,41026,16744,1.7166666666666668,740.6800000000001,2.25,77.66666666666667,522306.5,25.583333333333332,51.93333333333334,1210,28442,29449,37.9,14004,151209,1749,764,829,764,924,309,1344
Corson County,SD,11.75,36.266666666666666,10.233333333333334,17.133333333333333,83.66666666666666,119,65.16666666666667,0.5666666666666667,0.44999999999999996,5.066666666666666,0.016666666666666677,3.2666666666666666,30.53333333333333,29.416666666666668,53.65,1190,1539,56900,3.4650000000000003,34945,13704,0.33333333333333337,2148.8416666666667,12.25,82.08333333333334,-1.0,17.833333333333336,50.03333333333333,266,3952,4050,1.6,-1,12619,129,54,59,44,79,-1,99
Cortland County,NY,16.583333333333332,19.266666666666666,5.133333333333334,27.25,90.6,1994,0.38333333333333336,1.1,2.066666666666667,2.7666666666666666,0.0,1.9666666666666668,94.55,92.36666666666666,65.64999999999999,17799,20810,120780,2.505,54541,23524,1.9333333333333333,445.46333333333325,2.5833333333333335,69.91666666666666,592810.6666666666,17.5,51.11666666666667,2882,47179,49336,98.9,84159,578664,2549,684,1554,89,2344,404,1949
Coryell County,TX,10.333333333333332,22.96666666666667,6.8,15.933333333333334,87.91666666666667,2684,1.2,2.2,17.65,18.73333333333333,0.9666666666666667,4.416666666666667,73.65,57.9,57.8,22001,26912,111480,2.7866666666666666,52379,18664,6.583333333333333,908.79,11.249999999999998,64.5,-1.0,18.333333333333332,50.233333333333334,10095,81837,75388,71.7,50584,411334,2134,684,1174,424,1639,289,1704
