"County","State","Age.Percent 65 and Older","Age.Percent Under 18 Years","Age.Percent Under 5 Years","Education.Bachelor's Degree or Higher","Education.High School or Higher","Employment.Nonemployer Establishments","Ethnicities.American Indian and Alaska Native Alone","Ethnicities.Asian Alone","Ethnicities.Black Alone","Ethnicities.Hispanic or Latino","Ethnicities.Native Hawaiian and Other Pacific Islander Alone","Ethnicities.Two or More Races","Ethnicities.White Alone","Ethnicities.White Alone	 not Hispanic or Latino","Housing.Homeownership Rate","Housing.Households","Housing.Housing Units","Housing.Median Value of Owner-Occupied Units","Housing.Persons per Household","Income.Median Houseold Income","Income.Per Capita Income","Miscellaneous.Foreign Born","Miscellaneous.Land Area","Miscellaneous.Language Other than English at Home","Miscellaneous.Living in Same House +1 Years","Miscellaneous.Manufacturers Shipments","Miscellaneous.Mean Travel Time to Work","Miscellaneous.Percent Female","Miscellaneous.Veterans","Population.2020 Population","Population.2010 Population","Population.Population per Square Mile","Sales.Accommodation and Food Services Sales","Sales.Retail Sales","Employment.Firms.Total","Employment.Firms.Women-Owned","Employment.Firms.Men-Owned","Employment.Firms.Minority-Owned","Employment.Firms.Nonminority-Owned","Employment.Firms.Veteran-Owned","Employment.Firms.Nonveteran-Owned"
"Logan County","IL","17.35","19.0333333333333","4.8","16.8166666666666","86.2833333333333","230","0.316666666666666","0.8","8.16666666666666","3.41666666666666","0","1.43333333333333","89.2","86.4833333333333","69.6166666666666","10936","12033","98200","2.16","48828","4590","1.76666666666666","768.968333333333","-0.0666666666666667","13.1833333333333","92554.6666666666","2.81666666666666","49.3666666666666","2212","29453","30305","49","5164","48720","329","119","164","12","290","34","268"
"Logan County","KS","19.95","22.6","6.16666666666666","15.7666666666666","90.9166666666666","45","0.766666666666666","1.23333333333333","0.966666666666666","5.23333333333333","-0.166666666666666","2.05","94.9833333333333","90.4499999999999","70.5333333333333","1261","1446","75016","2.16666666666666","43427","4688","2.93333333333333","653.673333333333","-0.366666666666666","13.7999999999999","-1","1.86666666666666","49.35","208","2789","2756","2.6","-1","5887","80","24","45","-1","78","6","71"
"Logan County","KY","17.4333333333333","24.05","6.41666666666666","13.8166666666666","77.7333333333333","295","0.416666666666666","0.3","6.63333333333333","2.83333333333333","0.0833333333333333","1.85","90.7","88.4","70.95","10830","12324","92750","2.45","38494","4036","1.48333333333333","418.588333333333","-0.316666666666666","13.7999999999999","428574.666666666","3.14999999999999","51","1795","26961","26835","48.6","-1","44144","353","113","193","28","312","34","301"
"Logan County","ND","26.9333333333333","21.5","5.53333333333333","14.1","78.75","29","0.55","0.316666666666666","0.316666666666666","1.18333333333333","-0.166666666666666","1.11666666666666","97.6833333333333","96.6833333333333","84.15","830","1157","63300","2.25166666666666","50792","5435","0.5","647.22","0.7","14.6333333333333","-1","1.5","49.0333333333333","168","1933","1990","2","212","5081","26","6","11","-1","24","3","20"
"Logan County","NE","19.0999999999999","23.9833333333333","5.93333333333333","19.8499999999999","93.25","9","1.4","0.15","0.1","2.36666666666666","-0.166666666666666","0.799999999999999","97.5333333333333","95.15","72.7166666666666","345","395","103133","2.34499999999999","45798","4058","0.816666666666666","6483.035","-0.133333333333333","13.4833333333333","-1","3.25","49.7666666666666","58","745","763","1.3","-1","-1","5","-1","-1","-1","5","-1","3"
"Logan County","OH","16.8666666666666","23.85","6.01666666666666","15.0833333333333","87.1833333333333","497","0.3","0.7","1.8","1.51666666666666","0","2.05","95.0333333333333","93.75","74.1166666666666","18232","23211","120816","2.475","49077","4903","1.23333333333333","674.855","-0.233333333333333","13.7","1131675.66666666","2.85","50.65","3392","45614","45858","100","9413","73719","483","178","251","18","443","55","400"
"Logan County","OK","15.2333333333333","23.5166666666666","5.78333333333333","25.0333333333333","89.5166666666666","669","3.53333333333333","0.7","8.85","5.78333333333333","0.1","4.43333333333333","82.4666666666666","77.7333333333333","79.3166666666666","15024","17310","141333","2.77","55552","5183","2.75","721.921666666666","0.0166666666666666","13.8666666666666","16263.8333333333","3.83333333333333","50.4833333333333","3550","45989","41848","56.3","6214","57323","667","192","376","117","519","73","557"
"Logan County","WV","17.85","20.6666666666666","5.81666666666666","9.33333333333333","76.9666666666666","190","0.1","0.3","1.96666666666666","0.916666666666666","0","0.916666666666666","96.7166666666666","95.9","73.6","14552","16736","79516","2.41833333333333","36861","3655","0.283333333333333","74.79","-0.733333333333333","14.0499999999999","26307.3333333333","3.71666666666666","50.45","2697","34885","36743","81","8047","91863","299","121","152","9","269","20","260"
"Long County","GA","8.11666666666666","28.5333333333333","8.06666666666666","14.5666666666666","85.45","130","0.816666666666666","1.21666666666666","25.9166666666666","11.6666666666666","0.483333333333333","3.7","67.85","58.7833333333333","63.35","4983","6364","113600","3.135","44643","3772","5","515.689999999999","1.21666666666666","12.1833333333333","-1","4.43333333333333","49.6666666666666","1825","16956","14464","36.1","-1","2695","95","24","64","36","56","14","78"
"Lonoke County","AR","12.8","26.2333333333333","6.66666666666666","18.6","87.1","783","0.7","0.9","6.21666666666666","4.1","0.1","1.85","90.3","86.6333333333333","72.5333333333333","25359","28867","124250","2.72833333333333","53667","4548","2.13333333333333","490.713333333333","-0.133333333333333","13.8833333333333","104756.166666666","3.83333333333333","50.5666666666666","7303","71966","68356","88.7","9993","102237","836","270","471","66","746","79","726"
"Lorain County","OH","16.7166666666666","22.6333333333333","5.58333333333333","22.65","88.95","3099","0.4","1.23333333333333","8.91666666666666","9.39999999999999","0.1","2.84999999999999","86.7","78.95","71.7166666666666","117301","129403","142333","2.49666666666666","52917","5153","2.9","438.216666666666","0.366666666666666","13.6333333333333","1221327.66666666","3.26666666666666","50.7166666666666","23043","305674","301356","613.6","66168","617878","3484","1181","1885","419","2924","306","2980"
"Los Alamos County","NM","16.85","23.0833333333333","5.45","64.0666666666666","97.1","182","1.31666666666666","6.43333333333333","0.816666666666666","17","0.1","2.51666666666666","88.8166666666666","73.1999999999999","75.1833333333333","7646","8326","287550","2.34833333333333","109125","10123","9.71666666666666","405.745","1.55","13.8333333333333","-1","1.86666666666666","49.15","1746","17971","17950","164.4","3967","17203","224","97","84","40","163","14","184"
"Los Angeles County","CA","12.5166666666666","22.5666666666666","6.3","30.1666666666666","77.0166666666666","184512","1.48333333333333","14.9","9.16666666666666","48.4333333333333","0.4","2.93333333333333","71.2","26.6833333333333","46.7166666666666","3244785","3498651","447366","3.00666666666666","57931","5691","34.9166666666666","1248.43833333333","8.6","14.1166666666666","27304933.5","4.46666666666666","50.7","319992","10099589","9818605","2419.6","3827521","20231562","191116","73251","100278","105202","80273","11600","174124"
"Loudon County","TN","24.9","19.6833333333333","5.23333333333333","25.4","84.95","597","0.516666666666666","0.816666666666666","1.6","8.11666666666666","0.2","1.21666666666666","95.65","88.35","76.9666666666666","19730","22494","185083","2.49333333333333","52239","5245","5.86666666666666","697.528333333333","0.616666666666666","13.9833333333333","237357.666666666","2.94999999999999","51.0333333333333","5070","51456","48556","211.8","10759","80669","674","211","344","27","615","87","512"
"Loudoun County","VA","8.2","29.15","7.55","58.4666666666666","93.8166666666666","6207","0.5","17.8","7.85","13.4833333333333","0.1","3.56666666666666","70.0833333333333","58.1333333333333","77.75","110603","125954","449433","3.04333333333333","125581","9289","23.0833333333333","85.0933333333333","4.43333333333333","13.7333333333333","272814.5","4.91666666666666","50.4","20689","372701","312311","605.8","146173","856727","5564","2029","2907","2008","3328","486","4797"
"Louisa County","IA","17.0666666666666","22.9833333333333","5.41666666666666","13.7333333333333","83.4333333333333","105","0.5","2.33333333333333","1.01666666666666","16.1833333333333","0.183333333333333","1.23333333333333","94.8166666666666","79.5666666666666","78.3166666666666","4374","5015","97633","2.55833333333333","51598","4836","8.25","1064.66166666666","2.13333333333333","14.3666666666666","-1","2.86666666666666","49.25","773","11107","11387","28.3","688","10111","140","43","88","8","126","21","108"
"Louisa County","VA","18.05","20.85","5.56666666666666","19.6833333333333","82.95","387","0.433333333333333","0.6","16.5166666666666","2.63333333333333","0.0166666666666666","2.21666666666666","80.1333333333333","78.0166666666666","79.9166666666666","13183","16991","201933","2.55666666666666","55594","5672","2.76666666666666","81.8833333333333","-0.0333333333333333","14.0166666666666","71137.5","5.28333333333333","50.5833333333333","3012","34889","33153","66.8","3028","46073","409","134","224","62","336","47","334"
"Loup County","NE","25.0333333333333","20.3166666666666","4.36666666666666","14.7166666666666","93.85","12","0.216666666666666","0.0333333333333333","0.55","2.48333333333333","-0.166666666666666","-0.166666666666666","99.2166666666666","96.75","72.5","249","441","78000","2.36","40270","4620","0.166666666666666","1825.415","-0.833333333333333","14.9666666666666","-1","3.55","48.4499999999999","62","591","632","1.1","-1","-1","20","-1","-1","-1","20","-1","15"
"Love County","OK","18.5166666666666","25","6.63333333333333","14.25","83.2333333333333","108","7.51666666666666","0.7","2.21666666666666","14.8666666666666","0","5.28333333333333","84.2","71.9166666666666","75.95","3360","4543","85700","2.82499999999999","44283","3671","6.06666666666666","320.474999999999","1.35","14.25","-1","3.01666666666666","50.4","636","9835","9423","18.3","8966","12894","113","40","58","19","87","6","102"
"Loving County","TX","14.85","30","8.83333333333333","6.58333333333333","87.9666666666666","2","3.01666666666666","0.199999999999999","0.6","19.6833333333333","-0.166666666666666","-0.166666666666666","96.2","76.5166666666666","50.9666666666666","33","50","71667","2.745","71250","5603","2.03333333333333","638.021666666666","2.41666666666666","15.8333333333333","-1","-1","41.9166666666666","2","83","82","0.1","-1","-1","-1","-1","-1","-1","-1","-1","-1"
"Lowndes County","AL","17.7999999999999","22.9166666666666","6.58333333333333","14.45","74.6333333333333","103","0.3","0.25","72.8166666666666","1.31666666666666","0","0.783333333333333","25.8333333333333","25.2666666666666","74.8","4218","5119","71167","2.56666666666666","26864","3367","0.3","943.293333333333","-0.766666666666666","13.95","395827.333333333","4.41666666666666","52.4166666666666","572","10536","11299","15.8","281","16804","146","71","66","96","46","7","134"
"Lowndes County","GA","11.2666666666666","24.6833333333333","7.05","23.4666666666666","84.4333333333333","1257","0.5","1.78333333333333","36.7333333333333","5.58333333333333","0.2","2.13333333333333","58.7666666666666","54.5833333333333","53.6333333333333","39982","46302","134850","2.69833333333333","38211","3890","3.73333333333333","749.528333333333","0.133333333333333","13.2666666666666","433384.833333333","2.44999999999999","51.2","8893","114311","109233","220.2","40960","291413","1381","493","717","364","922","155","1122"
"Lowndes County","MS","14.7166666666666","24.0333333333333","6.68333333333333","21.7333333333333","82.6666666666666","672","0.216666666666666","0.75","44.1333333333333","1.93333333333333","0.1","1.1","53.7166666666666","52.2833333333333","62.3333333333333","23055","27097","118783","2.51833333333333","39963","4405","1.96666666666666","401.651666666666","-0.316666666666666","13.6166666666666","590648.666666666","2.5","52.4","5097","59589","59779","118.3","16419","122745","807","286","431","239","524","95","658"
"Lubbock County","TX","11.95","24.1166666666666","6.75","28.2666666666666","84.7","3953","1.11666666666666","2.31666666666666","7.81666666666666","34.3833333333333","0.1","1.73333333333333","86.9166666666666","54.7833333333333","57.95","106645","122710","114016","2.57166666666666","45735","4652","5.64999999999999","4744.25833333333","2.76666666666666","11.6166666666666","262149.833333333","2.05","50.6166666666666","15594","296751","278831","311.3","-1","799427","4004","1276","2174","895","2946","372","3384"
"Lucas County","IA","21.2333333333333","23.2166666666666","5.76666666666666","12.25","90.2666666666666","104","0.233333333333333","0.316666666666666","0.35","1.48333333333333","0","0.75","98.35","97.0333333333333","77.6","3729","4204","84983","2.315","45274","5177","5.33333333333333","1260.18999999999","0.0333333333333334","14","-1","2.76666666666666","49.4666666666666","640","8690","8898","20.7","-1","14356","114","31","65","-1","109","23","86"
"Lucas County","OH","14.95","23.1666666666666","6.4","23.8833333333333","88.05","4201","0.4","1.78333333333333","19.8","6.81666666666666","0.1","2.88333333333333","75.1166666666666","69.6166666666666","61.7833333333333","178405","202388","110016","2.39833333333333","42752","4870","3.45","554.776666666666","0.283333333333333","13.1","4622769","2.65","51.5166666666666","28023","434619","441815","1296.2","137171","996315","5353","1812","2976","940","4199","462","4608"
"Luce County","MI","20.2666666666666","16.4333333333333","4.25","13.6499999999999","86.2333333333333","54","5.1","0.2","11.5833333333333","1.45","0.0166666666666666","3.28333333333333","79.65","78.6166666666666","75.8333333333333","2395","4345","80700","2.26666666666666","40469","3724","1.96666666666666","6926.44666666666","-0.0166666666666666","13.2166666666666","11535.8333333333","1.38333333333333","41.3166666666666","585","6245","6631","7.4","1157","14040","105","48","49","-1","100","14","83"
"Lumpkin County","GA","16.05","18.6166666666666","4.9","25.5666666666666","84.9666666666666","434","0.716666666666666","0.716666666666666","1.86666666666666","4.93333333333333","0.1","1.81666666666666","94.7","90.45","68.6166666666666","11094","13204","169216","2.62833333333333","45110","4525","3.4","626.255","0.0333333333333334","12.9166666666666","16661.6666666666","3.89999999999999","50.2333333333333","2388","31561","29966","105.9","7776","32042","407","112","253","10","388","43","353"
"Luna County","NM","20.8666666666666","25.9166666666666","7.58333333333333","13.5833333333333","68.7166666666666","162","2.33333333333333","0.85","1.73333333333333","65.4","0.2","1.55","93.35","31.4166666666666","66.9833333333333","8869","11025","89317","2.75833333333333","29295","2860","15.9666666666666","3794.915","7.45","13.6166666666666","-1","2.4","49.9166666666666","2073","24798","25095","8.5","5393","34995","224","76","93","118","88","14","187"
"Lunenburg County","VA","20.2","18.7333333333333","4.55","11.8","70.4666666666666","101","0.416666666666666","0.3","33.9833333333333","4.4","0.2","1.86666666666666","63.2333333333333","59.9833333333333","74.7166666666666","4526","5945","103583","2.505","36748","3307","3.43333333333333","71.1133333333333","-0.0333333333333333","14.9","16560.6666666666","4.21666666666666","47.2666666666666","1168","12378","12914","29.9","-1","8543","149","46","90","29","115","12","129"
